"","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","yr_built","yr_renovated","lat","long","sqft_living15","sqft_lot15"
"20591",445000,"5",3.25,3450,5000,"2","0","0","3","8",3450,0,7,2015,47.4925,-122.273,1420,5000
"20592",273500,"4",2.5,1550,3402,"2","0","0","3","7",1550,0,6,2015,47.3523,-122.212,2095,3402
"20593",969990,"5",2.5,4150,8436,"2","0","0","3","10",4150,0,1,2015,47.5802,-122.039,4070,8438
"20595",430000,"4",3.25,1550,1444,"3","0","0","3","8",1550,0,9,2015,47.6767,-122.291,1550,1444
"20596",392000,"5",2.5,2130,4000,"2","0","0","3","8",2130,0,1,2015,47.5108,-122.362,1830,7217
"20597",795000,"5",2.5,2890,7798,"2","0","0","3","9",2890,0,10,2015,47.5456,-122.129,3300,30950
"20598",457000,"4",2.5,1220,1330,"2","0","0","3","8",1010,210,7,2015,47.6904,-122.37,1360,3750
"20599",453000,"5",2.5,2502,8306,"2","0","0","3","9",2502,0,2,2015,47.2953,-122.265,2597,6983
"20600",376000,"4",2,1340,1384,"3","0","0","3","8",1340,0,7,2015,47.6973,-122.35,1110,1384
"20601",469995,"5",2.5,2350,3800,"2","0","0","3","8",2350,0,1,2015,47.4783,-122.123,2670,4180
"20602",540000,"4",2.5,1810,3930,"2","0","0","3","8",1810,0,7,2015,47.7169,-122.02,1560,5100
"20603",555000,"5",2.5,3310,6500,"2","0","0","3","8",3310,0,3,2015,47.515,-121.87,2380,5000
"20604",445000,"4",2,1620,5101,"1","0","0","3","7",590,1030,9,2015,47.5448,-122.288,1700,7750
"20605",256950,"3",2,1070,635,"2","0","0","3","9",720,350,7,2015,47.5212,-122.357,1070,928
"20606",297000,"5",2.5,2230,4952,"2","0","0","3","8",2230,0,4,2015,47.3363,-122.211,2030,3721
"20607",320000,"5",2.5,1970,4558,"2","0","0","3","8",1970,0,10,2015,47.3627,-122.04,1980,5123
"20608",805000,"6",4.5,4600,7810,"2","0","0","3","9",3200,1400,9,2015,47.5381,-121.86,4480,6324
"20609",799990,"5",2.75,3110,6050,"2","0","0","3","9",3110,0,1,2015,47.705,-122.126,3590,6054
"20610",680000,"5",2.5,3490,3677,"2","0","0","3","9",2850,640,8,2015,47.774,-122.162,3440,3600
"20611",395000,"4",2.5,1600,1936,"2","0","0","3","7",1600,0,8,2015,47.5629,-122.297,1600,1936
"20612",732000,"4",2.5,1960,3060,"2","0","0","3","8",1960,0,5,2015,47.6764,-122.389,1220,3060
"20613",163800,"3",2.5,1000,1092,"2","0","0","3","7",990,10,11,2015,47.5419,-122.271,1330,1466
"20614",220000,"3",2.5,1000,1092,"2","0","0","3","7",990,10,11,2015,47.5419,-122.271,1330,1466
"20615",308625,"3",2,1500,1408,"3","0","0","3","7",1500,0,16,2015,47.7293,-122.343,1500,1245
"20616",375000,"4",2.5,2424,5931,"2","0","0","3","9",2424,0,1,2015,47.3515,-122.134,2424,6036
"20617",3e+05,"5",2.5,2303,3826,"2","0","0","3","8",2303,0,9,2015,47.3258,-122.165,2516,4500
"20618",284000,"4",2.5,1880,6008,"2","0","0","3","7",1880,0,6,2015,47.3366,-122.052,2180,5185
"20619",610000,"3",2,1210,740,"2","0","0","3","8",780,430,1,2015,47.6206,-122.3,1480,1171
"20620",955000,"5",3.25,3720,6765,"2","0","0","3","9",3720,0,3,2015,47.688,-122.018,3100,6790
"20621",982000,"5",2.75,3610,8580,"2","0","0","3","9",3610,0,1,2015,47.6706,-122.173,2360,8580
"20622",359000,"4",1.5,1360,885,"3","0","0","3","8",1360,0,7,2015,47.6961,-122.349,1360,1167
"20623",779380,"6",2.5,2590,7084,"2","0","0","3","8",2590,0,1,2015,47.7053,-122.113,3010,4823
"20625",635000,"4",3,2290,1407,"2.5","0","0","3","8",1890,400,1,2015,47.5446,-122.017,2230,1407
"20626",1060000,"5",3.75,3880,9979,"2.5","0","0","3","10",3880,0,8,2015,47.5408,-121.992,3130,6112
"20627",389500,"4",2.5,1350,874,"3","0","0","3","8",1270,80,9,2015,47.549,-122.387,1350,886
"20628",359800,"6",2.5,2170,2752,"2","0","0","3","8",2170,0,1,2015,47.5165,-122.346,1800,2752
"20629",399950,"4",3,1296,1051,"3","0","0","3","8",1296,0,6,2015,47.7175,-122.284,1520,1939
"20630",320000,"4",3.25,1530,1602,"2","0","0","3","8",1140,390,2,2015,47.5555,-122.362,1450,1198
"20631",255900,"4",2.5,1489,3266,"2","0","0","3","7",1489,0,1,2015,47.3452,-122.217,1537,3273
"20632",380000,"5",2.5,2130,4467,"2","0","0","3","8",2130,0,1,2015,47.5108,-122.363,1830,8160
"20633",580000,"4",2.75,1430,1521,"2","0","0","3","9",1130,300,6,2015,47.6353,-122.371,1930,2700
"20634",545000,"6",3.75,2380,7268,"1","0","0","3","8",1430,950,7,2015,47.5571,-122.357,2040,10810
"20635",451300,"4",2.5,1420,814,"2","0","0","3","8",1140,280,7,2015,47.5429,-122.387,1340,1382
"20636",852880,"5",3.25,3450,6184,"2","0","0","3","9",3450,0,1,2015,47.6072,-122.054,3020,5369
"20637",305000,"5",2.5,1914,3150,"2","0","0","3","8",1914,0,6,2015,47.43,-122.188,1714,3164
"20638",295000,"3",1.5,988,1080,"3","0","0","3","7",988,0,8,2015,47.7123,-122.301,1128,1080
"20639",261000,"4",2.25,1584,2800,"2","0","0","3","7",1584,0,3,2015,47.3451,-122.214,1584,2800
"20640",560000,"5",2.5,2630,5710,"2","0","0","3","8",2630,0,14,2015,47.5342,-121.876,2550,5500
"20641",795000,"5",3.25,3520,5250,"2","0","0","3","9",3520,0,3,2015,47.6869,-122.019,3220,5781
"20642",384950,"5",2.5,2380,4913,"2","0","0","3","8",2380,0,9,2015,47.3607,-122.038,2580,5311
"20643",5e+05,"4",1.75,1410,1197,"3","0","0","3","8",1410,0,3,2015,47.6558,-122.348,1350,2512
"20644",640000,"5",3.5,3220,5741,"2","0","0","3","9",3220,0,2,2015,47.5169,-121.886,2960,6534
"20645",418000,"5",3.25,3266,5969,"2","0","0","3","8",3266,0,1,2015,47.2975,-122.35,3087,5169
"20646",799000,"4",2,2550,4794,"2","0","0","3","9",2550,0,8,2015,47.6955,-122.29,1630,5100
"20647",552900,"5",3.5,3828,18900,"2.5","0","0","3","9",3828,0,1,2015,47.2851,-122.277,2120,18900
"20648",539950,"4",2.25,1670,1596,"3","0","0","3","8",1670,0,1,2015,47.5402,-122.387,1640,1310
"20649",524225,"5",2.5,3056,11385,"2","0","0","3","9",3056,0,1,2015,47.2905,-122.264,2849,8607
"20650",424950,"3",1.5,1000,1188,"3","0","0","3","8",1000,0,10,2015,47.6823,-122.327,2300,3500
"20651",560000,"4",3.25,1530,1786,"2","0","0","3","8",1200,330,8,2015,47.6783,-122.366,1390,2900
"20652",715000,"6",3,3490,6091,"2","0","0","3","9",3490,0,6,2015,47.7744,-122.225,2870,5932
"20653",3e+05,"6",2.5,2760,6000,"2","0","0","3","8",2760,0,9,2015,47.5289,-122.321,1360,6000
"20654",405000,"4",2.5,1440,2163,"2","0","0","3","7",1440,0,10,2015,47.554,-121.998,1440,2207
"20655",327000,"4",3,1370,1001,"3","0","0","3","8",1370,0,6,2015,47.7302,-122.355,1399,1151
"20657",560000,"5",3,2720,7570,"2","0","0","3","9",2720,0,7,2015,47.7113,-122.349,1770,5705
"20658",379900,"4",2.5,1800,2792,"2","0","0","3","8",1800,0,4,2015,47.5442,-122.371,1580,2617
"20659",625000,"4",2.5,3220,6409,"2","0","0","3","9",3220,0,7,2015,47.4815,-122.127,3330,6231
"20660",398096,"4",2.5,2370,5321,"2","0","0","3","8",2370,0,1,2015,47.37,-122.019,2370,4357
"20661",315000,"4",2.5,1410,1325,"2","0","0","3","7",1180,230,8,2015,47.5582,-122.363,1270,1282
"20662",939000,"5",3.5,3640,6049,"2","0","0","3","9",3640,0,1,2015,47.7049,-122.125,3590,6104
"20663",674000,"4",2.5,1920,3624,"2","0","0","3","9",1920,0,12,2015,47.6647,-122.087,1930,3533
"20664",306000,"5",2.5,2267,3577,"2","0","0","3","7",2267,0,1,2015,47.3384,-122.18,2056,3577
"20666",394950,"3",1,1131,1304,"3","0","0","3","7",1131,0,4,2015,47.6912,-122.313,1131,1992
"20667",914154,"4",3.5,2940,6431,"2","0","0","3","10",2940,0,1,2015,47.5818,-122.047,2760,6695
"20668",496000,"4",2.5,2180,4533,"2","0","0","3","7",2180,0,5,2015,47.754,-122.215,2180,7347
"20669",430100,"4",2.25,1400,1078,"2","0","0","3","8",940,460,6,2015,47.5701,-122.288,1420,1230
"20670",449990,"5",2.5,2680,5539,"2","0","0","3","8",2680,0,2,2015,47.4759,-121.734,2680,5992
"20671",502000,"5",2.5,2680,5539,"2","0","0","3","8",2680,0,2,2015,47.4759,-121.734,2680,5992
"20672",310000,"4",2.5,1300,3612,"2","0","0","3","7",1300,0,10,2015,47.5328,-122.282,1390,2943
"20673",349950,"5",3.5,2796,3520,"2.5","0","0","3","8",2796,0,2,2015,47.3427,-122.278,2040,5195
"20674",625000,"3",1.75,1460,1500,"2","0","0","3","8",1000,460,7,2015,47.6853,-122.356,1440,4120
"20675",1054710,"5",3.5,4210,6481,"2","0","3","3","9",3260,950,1,2015,47.5765,-122.072,3920,5331
"20676",680000,"5",2.75,2330,3920,"2","0","0","3","9",2330,0,10,2015,47.5525,-121.99,2410,4063
"20677",828950,"5",3.5,3930,5680,"2","0","1","3","9",2820,1110,2,2015,47.5528,-122.076,3700,5816
"20678",274950,"4",2.5,1608,4000,"2","0","0","3","8",1608,0,1,2015,47.2582,-122.198,2009,4983
"20679",293000,"3",2.25,1610,1968,"2","0","0","4","7",1610,0,36,2015,47.5184,-122.196,1950,1968
"20680",795000,"5",3.5,3200,3250,"2","0","0","3","9",2670,530,8,2015,47.5515,-122,3400,3663
"20681",282900,"5",2.5,1710,3500,"2","0","0","3","7",1710,0,1,2015,47.3448,-122.217,1710,3500
"20682",909950,"6",3.75,3050,8972,"2","0","0","3","9",3050,0,1,2015,47.6819,-122.172,2750,8979
"20683",922755,"5",3.5,3560,4951,"2","0","0","3","9",3560,0,1,2015,47.6178,-122.055,3540,5500
"20684",424000,"5",2.5,2650,8685,"2","0","0","3","9",2650,0,9,2015,47.344,-122.269,2650,7932
"20685",630000,"4",2.5,3490,12410,"2","0","0","3","8",2590,900,6,2015,47.4714,-122.071,1740,14448
"20686",810000,"5",3.25,4140,46173,"2","0","0","3","9",4140,0,8,2015,47.7647,-122.213,2060,43103
"20687",256703,"4",2,1670,4441,"1","0","0","3","7",1670,0,1,2015,47.1948,-121.975,1670,4622
"20688",386380,"4",2.5,1720,3600,"2","0","0","3","7",1720,0,5,2015,47.6856,-122.013,1720,3600
"20689",485000,"3",2,1510,3961,"1","0","0","3","8",1510,0,5,2015,47.709,-122.018,1510,3962
"20690",275000,"4",2.25,1450,4040,"2","0","0","3","7",1450,0,5,2015,47.3665,-122.022,1610,4040
"20691",370000,"5",2.5,1812,5026,"2","0","0","3","8",1812,0,4,2015,47.4513,-122.202,2440,6007
"20692",499950,"3",2.25,1060,1208,"2","0","0","3","8",940,120,10,2015,47.6371,-122.327,1300,1169
"20693",502000,"4",2.5,1600,3073,"3","0","0","3","8",1600,0,6,2015,47.5934,-122.298,1130,2921
"20694",654000,"4",3.25,1530,1565,"2","0","0","3","8",1280,250,10,2015,47.6179,-122.312,1530,1381
"20695",575000,"5",2.25,2070,1230,"3","0","0","3","9",1500,570,2,2015,47.5775,-122.41,1569,4802
"20696",5e+05,"5",2.5,3630,7482,"2","0","0","3","10",3630,0,7,2015,47.4565,-122.287,1600,15716
"20697",554000,"4",2.5,2140,4126,"2","0","0","3","8",1960,180,10,2015,47.5368,-122.073,2280,2615
"20698",360000,"5",1.75,2010,12188,"1","0","0","4","7",1150,860,55,2015,47.5013,-122.147,1720,8475
"20699",619990,"5",2.75,2630,4501,"2","0","0","3","8",2630,0,0,2015,47.7748,-122.244,2380,4599
"20700",317500,"5",2.5,2233,6025,"2","0","0","3","7",2233,0,3,2015,47.2599,-122.256,1544,6036
"20701",564950,"5",2.75,2990,4521,"2","0","0","3","7",2990,0,1,2015,47.7401,-122.226,2580,7539
"20702",545000,"3",1.25,1240,2150,"2","0","0","3","8",1240,0,1,2015,47.6884,-122.374,1340,5289
"20703",333700,"4",2.5,2230,5050,"2","0","0","3","7",2230,0,9,2015,47.3359,-122.055,2260,5050
"20705",530000,"5",3,2290,5105,"2","0","0","3","8",2290,0,3,2015,47.7727,-122.237,2450,5105
"20706",396000,"3",1.5,950,865,"3","0","0","3","8",950,0,9,2015,47.6714,-122.382,1290,1189
"20707",305000,"3",1.75,1120,758,"2","0","0","3","7",1120,0,3,2015,47.5325,-122.072,1150,758
"20708",380000,"6",3.5,2420,4670,"2","0","0","3","7",2420,0,2,2015,47.5241,-122.285,1430,4468
"20709",305000,"5",2.5,1714,3250,"2","0","0","3","8",1714,0,5,2015,47.429,-122.189,1714,3250
"20710",440000,"5",2.5,2230,5650,"2","0","0","3","7",2230,0,4,2015,47.5073,-122.168,1590,7241
"20711",459000,"5",3,2530,10000,"2","0","0","3","7",2530,0,2,2015,47.431,-122.335,1420,9898
"20712",530000,"4",3.5,1550,1233,"2","0","0","3","8",1160,390,10,2015,47.6034,-122.309,1490,1539
"20713",6e+05,"5",2.75,3110,11225,"2","0","0","3","8",3110,0,3,2015,47.4865,-122.143,2610,8535
"20714",515000,"4",3,2100,2409,"2","0","0","3","8",1660,440,7,2015,47.5973,-122.298,1900,2400
"20715",275000,"5",2.5,2150,3721,"2","0","0","3","8",2150,0,8,2015,47.3363,-122.215,2150,3721
"20716",540000,"4",1.75,1630,1404,"2","0","0","3","8",1020,610,1,2015,47.6646,-122.367,1420,1670
"20717",445000,"4",2.5,2230,7934,"2","0","0","3","7",2230,0,10,2015,47.5439,-121.88,2310,4818
"20718",285000,"4",2.5,1320,955,"3","0","0","3","7",1320,0,6,2015,47.5202,-122.357,1300,1003
"20719",480000,"4",2.5,1590,1431,"2","0","0","3","8",1060,530,5,2015,47.5893,-122.309,1620,1548
"20720",440000,"6",3.25,2610,3642,"2","0","0","3","8",2080,530,10,2015,47.535,-122.284,1750,3118
"20721",287450,"4",2.5,1440,2500,"2","0","0","3","7",1440,0,7,2015,47.5123,-122.358,1440,5000
"20722",507950,"5",2.5,2630,6283,"2","0","0","3","9",2630,0,9,2015,47.5079,-122.158,2630,7210
"20723",750000,"4",3.5,3390,10078,"2","0","0","3","10",3040,350,3,2015,47.537,-122.185,3290,12332
"20724",425000,"4",1.5,1400,1022,"3","0","0","3","8",1400,0,8,2015,47.6989,-122.317,1270,1205
"20725",420000,"4",3.5,1900,2133,"2","0","0","3","8",1520,380,6,2015,47.5675,-122.369,1530,3264
"20726",394950,"4",2.5,1350,1250,"3","0","0","3","8",1270,80,9,2015,47.5491,-122.387,1350,886
"20727",635000,"5",3.25,3420,6752,"2","0","2","3","9",3030,390,3,2015,47.517,-121.876,3010,5172
"20728",513000,"4",2.5,2150,161607,"2","0","0","3","7",1330,820,20,2015,47.4178,-121.937,2400,207781
"20729",380000,"5",2.5,2110,5306,"2","0","0","3","8",2110,0,3,2015,47.356,-122.057,2250,5306
"20731",540000,"6",3,2870,4369,"2","0","0","3","8",2090,780,8,2015,47.7449,-122.192,2640,4610
"20732",352499,"3",2.25,1240,705,"2","0","0","3","7",1150,90,6,2015,47.5321,-122.073,1240,750
"20733",603000,"5",3.5,3610,6345,"2","0","0","3","9",2370,1240,7,2015,47.4283,-122.102,3010,29279
"20734",685000,"5",2.5,2310,5100,"2","0","0","3","9",2310,0,2,2015,47.7039,-122.36,1260,5100
"20735",330675,"5",3,1930,3031,"1","0","0","3","7",1200,730,9,2015,47.7457,-121.985,1930,2611
"20736",275000,"4",3,1390,1080,"2","0","0","3","7",1140,250,9,2015,47.5323,-122.281,1450,1081
"20737",259950,"4",2.5,1578,7340,"2","0","0","3","7",1578,0,5,2015,47.3771,-122.186,1850,7200
"20738",441000,"4",2,1720,15000,"1","0","0","3","9",1720,0,4,2015,47.6927,-121.92,1900,15337
"20740",590000,"4",3.5,1970,5079,"2","0","0","3","8",1680,290,8,2015,47.5816,-122.296,1940,6000
"20741",497000,"4",2.25,1460,1353,"2","0","0","3","8",1050,410,3,2015,47.5774,-122.412,1690,3776
"20742",345500,"4",2.5,1930,4000,"2","0","0","3","8",1930,0,1,2015,47.3518,-122.275,2050,4000
"20743",562500,"4",2.25,1300,907,"2","0","0","3","8",1000,300,9,2015,47.6371,-122.327,1300,1169
"20744",355000,"4",2.25,1445,1087,"2","0","0","3","7",1300,145,10,2015,47.5339,-122.067,1410,1336
"20745",345000,"3",2.25,860,696,"2","0","0","3","9",860,0,6,2015,47.5663,-122.29,1100,3000
"20746",478000,"4",2.5,3040,4535,"2","0","0","3","9",3040,0,8,2015,47.51,-122.185,2670,4666
"20747",391500,"4",2.5,2424,6143,"2","0","0","3","9",2424,0,1,2015,47.3512,-122.135,2381,6036
"20748",265000,"3",1.5,1084,3427,"2","0","0","3","7",1084,0,39,2015,47.7117,-122.326,1084,6250
"20749",395000,"4",2.5,2510,5320,"2","0","0","3","8",2510,0,10,2015,47.5374,-122.357,1820,5736
"20750",286308,"3",1.5,1220,1036,"3","0","0","3","7",1220,0,9,2015,47.7348,-122.347,1210,659
"20751",370000,"3",2.25,1280,835,"2","0","0","3","7",1080,200,6,2015,47.5592,-122.284,1280,1246
"20752",1079000,"6",3.5,3740,5610,"2","0","0","3","9",2860,880,1,2015,47.6764,-122.392,1520,4590
"20753",298900,"4",2.5,1852,4000,"2","0","0","3","7",1852,0,1,2015,47.3451,-122.209,2475,4000
"20754",775000,"5",2.5,2580,5787,"2","0","0","3","9",2580,0,8,2015,47.5416,-121.994,2580,4410
"20755",790000,"5",3.5,3190,31450,"2","0","0","3","9",3190,0,5,2015,47.501,-121.902,3000,72745
"20756",1050000,"4",2.5,3400,5119,"2","0","0","3","8",2300,1100,1,2015,47.6843,-122.305,1740,5969
"20757",249000,"3",1.5,1090,2686,"2","0","0","3","7",1090,0,33,2015,47.717,-122.19,1160,2158
"20758",348000,"4",2,2360,6145,"1","0","0","3","8",2360,0,4,2015,47.3564,-122.198,2304,5880
"20759",358000,"6",2.5,2460,5604,"2","0","0","3","8",2460,0,4,2015,47.3658,-122.037,2210,6395
"20760",260000,"6",2.5,2025,7760,"2","0","0","3","7",2025,0,8,2015,47.2671,-122.256,1664,9000
"20761",765000,"5",3,4410,5104,"2","0","0","3","9",3400,1010,9,2015,47.5392,-121.861,4390,5537
"20762",739000,"4",2.5,2810,5400,"2","0","0","3","9",2810,0,10,2015,47.7065,-122.118,2870,5400
"20763",890000,"6",3.5,4490,6000,"2","0","0","3","10",3200,1290,9,2015,47.5396,-122.073,4530,6000
"20764",462000,"5",2.5,3070,6432,"2","0","0","3","9",3070,0,9,2015,47.4487,-122.205,2910,5106
"20765",380000,"5",2.5,1984,32400,"1","0","0","3","8",1564,420,53,2015,47.36,-122.318,1390,9152
"20766",770000,"6",3.5,4750,8234,"2","0","2","3","10",3350,1400,2,2015,47.3574,-122.318,2160,14496
"20767",641000,"5",3.25,2760,4104,"2","0","0","3","8",1900,860,1,2015,47.5286,-122.187,2760,5186
"20769",369000,"5",2.5,3060,27251,"1.5","0","0","3","8",3060,0,7,2015,47.1967,-121.966,1760,27251
"20770",1112000,"5",3,2770,2650,"2","0","0","3","9",2180,590,1,2015,47.6435,-122.354,1820,2960
"20771",357000,"6",2.5,2990,9240,"2","0","0","3","8",2990,0,0,2015,47.7384,-122.348,1970,18110
"20772",650000,"4",2.75,1540,1251,"2","0","0","3","8",1230,310,13,2015,47.6298,-122.321,1540,1287
"20773",563500,"4",2.5,1400,1312,"3.5","0","0","3","8",1400,0,8,2015,47.6534,-122.355,1350,1312
"20774",345000,"4",2.5,1680,2229,"2","0","0","3","7",1680,0,8,2015,47.7484,-122.322,1230,9300
"20775",479950,"4",2,2260,7163,"1","0","0","3","9",2260,0,3,2015,47.4593,-122.136,2340,6730
"20776",660000,"5",3.5,3400,5196,"2","0","0","3","9",3400,0,3,2015,47.5169,-121.884,3170,5260
"20777",8e+05,"5",2.5,2930,5000,"2","0","0","3","9",2760,170,8,2015,47.5424,-122.12,3230,5778
"20778",253101,"4",2,1239,6036,"1","0","0","3","7",1239,0,6,2015,47.3689,-122.175,2060,5746
"20779",555000,"4",3.5,2100,2479,"2","0","0","3","9",1450,650,4,2015,47.562,-122.292,1800,2457
"20780",240000,"5",1,1200,2171,"1.5","0","0","3","7",1200,0,82,2015,47.7076,-122.342,1130,1598
"20781",380000,"5",1,1200,2171,"1.5","0","0","3","7",1200,0,82,2015,47.7076,-122.342,1130,1598
"20782",239000,"3",1.5,680,772,"2","0","0","3","7",680,0,10,2015,47.695,-122.343,690,1059
"20783",760000,"5",3.25,2690,3995,"2","0","0","3","9",2060,630,1,2015,47.532,-122.384,1810,4590
"20784",430000,"5",2.5,2750,7200,"2","0","0","3","8",2750,0,4,2015,47.7327,-121.966,2750,7200
"20785",660000,"4",2.5,2450,4332,"2","0","0","3","8",2450,0,5,2015,47.6942,-122.016,2450,4154
"20786",399963,"5",2.5,2620,4050,"2","0","0","3","8",2620,0,1,2015,47.5017,-122.34,2030,3944
"20787",411000,"3",2,1130,1148,"2","0","0","3","9",800,330,8,2015,47.6023,-122.314,1350,1201
"20788",483453,"5",2.75,2790,5527,"2","0","0","3","8",2790,0,1,2015,47.4827,-121.773,2620,5509
"20789",469950,"4",2,1820,1357,"3","0","0","3","9",1820,0,1,2015,47.5432,-122.376,1710,1372
"20790",504058,"5",2.75,2910,7467,"2","0","0","3","8",2910,0,2,2015,47.4841,-121.772,2790,7868
"20791",425996,"5",2.5,2568,5000,"2","0","0","3","9",2568,0,1,2015,47.2596,-122.194,2547,4500
"20792",760005,"5",2.75,3090,5859,"2","0","0","3","9",3090,0,5,2015,47.6057,-122.047,2960,5250
"20793",699999,"3",2,1460,1085,"2","0","0","3","8",950,510,1,2015,47.6205,-122.299,1580,1202
"20794",749950,"4",2.5,2010,2263,"2","0","0","3","8",1340,670,1,2015,47.6088,-122.311,1500,2670
"20795",674600,"5",2.5,2610,5140,"2","0","0","3","8",2610,0,9,2015,47.6951,-122.346,1190,5101
"20796",450000,"3",1.5,960,1000,"2","0","0","3","8",920,40,7,2015,47.6489,-122.335,1200,1297
"20797",272000,"4",2.5,1528,7616,"2","0","0","3","7",1528,0,4,2015,47.3774,-122.186,1850,7340
"20798",450000,"3",1.5,1310,1264,"2","0","0","3","8",1120,190,9,2015,47.5772,-122.409,1330,1265
"20799",643950,"4",2.25,1760,2122,"3","0","0","3","9",1760,0,0,2015,47.5633,-122.385,1420,1618
"20800",290000,"4",2.5,1420,3542,"2","0","0","3","8",1310,110,8,2015,47.7731,-122.343,1180,1622
"20801",378000,"4",2.5,1650,2082,"3","0","0","3","8",1650,0,8,2015,47.7108,-122.332,1650,1965
"20802",728050,"4",2.5,2320,6775,"1","0","0","3","8",2320,0,7,2015,47.7158,-122.016,1680,4750
"20803",499160,"5",2.5,2628,11466,"2","0","0","3","9",2628,0,1,2015,47.2904,-122.264,2849,10909
"20804",536000,"5",2.5,2520,4831,"2","0","0","3","8",2520,0,6,2015,47.7711,-122.168,2430,3937
"20805",419900,"6",3.5,2880,5000,"2","0","0","3","8",2260,620,3,2015,47.3455,-122.023,2590,4800
"20806",469000,"4",2.25,1440,1362,"3","0","0","3","7",1440,0,1,2015,47.6908,-122.365,1180,2603
"20807",374000,"4",2.5,2185,6042,"2","0","0","3","9",2185,0,6,2015,47.3573,-122.202,2297,5876
"20808",182568,"5",1.5,1500,2106,"2","0","0","3","7",1500,0,1,2015,47.5669,-122.297,1490,2175
"20809",334888,"4",2.5,1769,7324,"2","0","0","3","9",1769,0,3,2015,47.3307,-122.188,2502,6017
"20810",799900,"5",4,3650,18223,"2","0","3","3","9",3330,320,2,2015,47.5442,-122.116,3220,11022
"20811",383000,"5",2.5,2160,6223,"2","0","0","3","8",2160,0,5,2015,47.3494,-122.042,2160,5555
"20812",580000,"4",2.5,1820,374616,"2","0","0","3","7",1820,0,16,2015,47.6539,-121.959,1870,220654
"20813",351999,"4",2.5,2370,4200,"2","0","0","3","8",2370,0,1,2015,47.3706,-122.017,2370,4200
"20815",312000,"4",2.5,1780,4077,"2","0","0","3","8",1780,0,4,2015,47.3568,-122.056,1970,4077
"20816",674950,"5",3.5,2650,3127,"2","0","0","3","8",2230,420,4,2015,47.5381,-122.046,2330,3137
"20817",1105000,"6",2.75,3300,7560,"2","0","0","3","10",3300,0,8,2015,47.6467,-122.118,3150,8580
"20818",415000,"3",2.5,1160,1219,"3","0","0","3","8",1160,0,8,2015,47.6543,-122.358,1320,2800
"20820",208800,"4",2.5,1390,2450,"2","0","0","3","7",1390,0,6,2015,47.5298,-122.269,1390,2450
"20821",452000,"3",2.5,1260,1131,"3","0","0","3","8",1260,0,9,2015,47.6715,-122.384,1490,2500
"20822",837000,"6",2.75,2940,5225,"2","0","0","3","8",2760,180,5,2015,47.6879,-122.107,3090,6261
"20823",780000,"6",3.5,3190,4247,"2","0","0","3","8",2430,760,2,2015,47.7016,-122.103,2580,3989
"20826",369946,"4",2.5,2420,4725,"2","0","0","3","8",2420,0,1,2015,47.371,-122.018,2370,4200
"20827",530000,"4",2.75,3400,7200,"2","0","2","3","9",2470,930,6,2015,47.4878,-122.191,1580,8676
"20828",386000,"5",2.5,2478,6079,"2","0","0","3","8",2478,0,3,2015,47.3524,-122.175,2279,6079
"20830",735000,"5",3.5,3200,7605,"2","0","2","3","9",2500,700,2,2015,47.3443,-122.327,2240,4416
"20832",489950,"4",2.25,1590,926,"3","0","0","3","8",1590,0,1,2015,47.5402,-122.387,1640,1321
"20833",357500,"4",3,1730,1442,"2","0","0","3","8",1440,290,7,2015,47.5344,-122.348,1370,1524
"20834",329995,"5",2.5,2303,3680,"2","0","0","3","8",2303,0,2,2015,47.2599,-122.283,2303,3760
"20835",414000,"4",2.5,1790,3754,"2","0","0","3","8",1790,0,2,2015,47.534,-121.841,1800,3393
