"","MSZoning","LotShape","LandContour","LotConfig","Neighborhood","Condition2","BldgType","HouseStyle","RoofStyle","Exterior1st","Exterior2nd","MasVnrType","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinType2","HeatingQC","Electrical","KitchenQual","Functional","GarageType","GarageFinish","PavedDrive","SaleType","SaleCondition","MasVnrType.1","BsmtFinType2.1","BsmtFinSF2","MSZoning.1","Foundation.1","BsmtExposure.1","BsmtFinType1.1","Condition1.1","Utilities.1","BsmtQual.1","LandContour.1","LandSlope.1","LotConfig.1","BsmtCond.1","Exterior1st.1","ExterQual.1"
"1319","RL","IR2","Lvl","CulDSac","CollgCr","Norm","1Fam","1Story","Hip","VinylSd","VinylSd","BrkFace","Gd","TA","PConc","Gd","TA","Gd","Unf","Unf","Ex","SBrkr","Gd","Typ","Attchd","RFn","Y","WD","Normal","BrkFace","Unf",0,"RL","PConc","Gd","Unf","Norm","AllPub","Gd","Lvl","Gtl","CulDSac","TA","VinylSd","Gd"
"1320","RL","Reg","Bnk","Inside","Edwards","Norm","1Fam","1Story","Hip","Wd Sdng","Wd Sdng","BrkFace","TA","TA","PConc","TA","TA","No","ALQ","Unf","Ex","SBrkr","TA","Typ","Attchd","Unf","Y","WD","Normal","BrkFace","Unf",0,"RL","PConc","No","ALQ","Norm","AllPub","TA","Bnk","Gtl","Inside","TA","Wd Sdng","TA"
"1321","RL","Reg","Lvl","Inside","NAmes","Norm","1Fam","1Story","Hip","BrkFace","BrkFace","None","TA","TA","CBlock","TA","TA","No","ALQ","Rec","Gd","SBrkr","TA","Typ","Attchd","RFn","Y","WD","Normal","None","Rec",661,"RL","CBlock","No","ALQ","Norm","AllPub","TA","Lvl","Gtl","Inside","TA","BrkFace","TA"
"1322","RL","IR1","Lvl","Corner","BrkSide","Norm","1Fam","1Story","Hip","VinylSd","VinylSd","None","TA","TA","CBlock","Fa","Fa","Gd","Rec","GLQ","TA","SBrkr","TA","Typ","Detchd","Unf","Y","WD","Normal","None","GLQ",0,"RL","CBlock","Gd","Rec","Feedr","AllPub","Fa","Lvl","Gtl","Corner","Fa","VinylSd","TA"
"1323","RL","IR1","Lvl","Inside","NoRidge","Norm","1Fam","2Story","Gable","HdBoard","HdBoard","None","Gd","TA","PConc","Gd","TA","No","GLQ","Unf","Ex","SBrkr","Gd","Typ","Attchd","RFn","Y","WD","Normal","None","Unf",0,"RL","PConc","No","GLQ","Norm","AllPub","Gd","Lvl","Gtl","Inside","TA","HdBoard","Gd"
"1324","RL","Reg","HLS","Inside","BrkSide","Norm","1Fam","1Story","Hip","VinylSd","VinylSd","None","Fa","TA","CBlock","TA","TA","No","LwQ","Unf","Gd","SBrkr","Fa","Typ","Attchd","Unf","Y","WD","Normal","None","Unf",0,"RL","CBlock","No","LwQ","Norm","AllPub","TA","HLS","Gtl","Inside","TA","VinylSd","Fa"
"1325","RL","Reg","Lvl","Inside","Somerst","Norm","1Fam","1Story","Gable","VinylSd","VinylSd","BrkFace","Gd","TA","PConc","Ex","TA","Av","Unf","Unf","Ex","SBrkr","Gd","Typ","Attchd","RFn","Y","New","Partial","BrkFace","Unf",0,"RL","PConc","Av","Unf","Norm","AllPub","Ex","Lvl","Gtl","Inside","TA","VinylSd","Gd"
"1326","RM","Reg","Lvl","Inside","IDOTRR","Norm","1Fam","1Story","Gable","AsbShng","AsbShng","None","TA","TA","BrkTil","TA","Fa","No","Unf","Unf","Fa","SBrkr","TA","Typ","Attchd","Fin","N","WD","Normal","None","Unf",0,"RM","BrkTil","No","Unf","Norm","AllPub","TA","Lvl","Gtl","Inside","Fa","AsbShng","TA"
"1327","RH","Reg","Bnk","Inside","Edwards","Norm","1Fam","1Story","Gable","MetalSd","MetalSd","None","TA","TA","BrkTil","TA","TA","No","Rec","Unf","Ex","SBrkr","Gd","Typ","Attchd","RFn","Y","WD","Normal","None","Unf",0,"RH","BrkTil","No","Rec","Norm","AllPub","TA","Bnk","Mod","Inside","TA","MetalSd","TA"
"1328","RL","Reg","Lvl","Inside","Mitchel","Norm","1Fam","1Story","Gable","VinylSd","VinylSd","None","Gd","Gd","CBlock","TA","TA","No","ALQ","Unf","Ex","SBrkr","Gd","Typ","Attchd","Unf","Y","WD","Normal","None","Unf",0,"RL","CBlock","No","ALQ","Norm","AllPub","TA","Lvl","Gtl","Inside","TA","VinylSd","Gd"
"1329","RM","Reg","Lvl","Corner","OldTown","Norm","1Fam","1.5Fin","Gable","BrkFace","Wd Sdng","None","Gd","Gd","BrkTil","Gd","TA","No","LwQ","Unf","Ex","SBrkr","TA","Mod","Detchd","Unf","Y","WD","Normal","None","Unf",0,"RM","BrkTil","No","LwQ","Norm","AllPub","Gd","Lvl","Gtl","Corner","TA","BrkFace","Gd"
"1330","RL","IR1","Lvl","Inside","Gilbert","Norm","1Fam","2Story","Hip","VinylSd","VinylSd","None","TA","TA","PConc","Gd","TA","No","Unf","Unf","Gd","SBrkr","TA","Typ","Attchd","Fin","Y","WD","Normal","None","Unf",0,"RL","PConc","No","Unf","Norm","AllPub","Gd","Lvl","Gtl","Inside","TA","VinylSd","TA"
"1331","RL","Reg","Lvl","Inside","Somerst","Norm","1Fam","1Story","Hip","VinylSd","VinylSd","Stone","Gd","TA","PConc","Gd","Gd","Av","Unf","Unf","Ex","SBrkr","Gd","Typ","Attchd","RFn","Y","WD","Normal","Stone","Unf",0,"RL","PConc","Av","Unf","Norm","AllPub","Gd","Lvl","Gtl","Inside","Gd","VinylSd","Gd"
"1332","RL","IR1","Lvl","Inside","CollgCr","Norm","1Fam","SLvl","Gable","MetalSd","MetalSd","None","TA","TA","CBlock","TA","TA","Av","ALQ","Unf","Gd","SBrkr","TA","Typ","Detchd","Unf","Y","WD","Normal","None","Unf",0,"RL","CBlock","Av","ALQ","Norm","AllPub","TA","Lvl","Gtl","Inside","TA","MetalSd","TA"
"1333","RL","Reg","Lvl","Inside","Edwards","Norm","1Fam","1Story","Gable","MetalSd","MetalSd","None","TA","TA","CBlock","TA","TA","Mn","ALQ","Unf","Ex","SBrkr","TA","Typ","Detchd","Unf","Y","WD","Normal","None","Unf",0,"RL","CBlock","Mn","ALQ","Norm","AllPub","TA","Lvl","Mod","Inside","TA","MetalSd","TA"
"1334","RM","Reg","Lvl","Corner","IDOTRR","Norm","1Fam","1.5Fin","Gable","Wd Sdng","Wd Sdng","None","TA","TA","CBlock","TA","TA","No","Unf","Unf","Ex","SBrkr","Gd","Typ","Detchd","Unf","Y","WD","Normal","None","Unf",0,"RM","CBlock","No","Unf","Norm","AllPub","TA","Lvl","Gtl","Corner","TA","Wd Sdng","TA"
"1335","RM","Reg","Lvl","Inside","BrDale","Norm","TwnhsE","2Story","Gable","HdBoard","HdBoard","None","TA","TA","CBlock","TA","TA","No","LwQ","Unf","TA","SBrkr","TA","Min1","Attchd","Unf","Y","WD","Normal","None","Unf",0,"RM","CBlock","No","LwQ","Norm","AllPub","TA","Lvl","Gtl","Inside","TA","HdBoard","TA"
"1336","RL","Reg","Lvl","Inside","NWAmes","Norm","1Fam","1Story","Gable","Plywood","Plywood","BrkFace","TA","TA","CBlock","Gd","TA","No","ALQ","Unf","TA","SBrkr","TA","Typ","Attchd","RFn","Y","WD","Normal","BrkFace","Unf",0,"RL","CBlock","No","ALQ","Norm","AllPub","Gd","Lvl","Gtl","Inside","TA","Plywood","TA"
"1337","RL","IR1","Lvl","Inside","NWAmes","Norm","Duplex","1Story","Gable","Plywood","Plywood","BrkFace","TA","TA","CBlock","TA","TA","No","Unf","Unf","TA","SBrkr","TA","Typ","Detchd","Unf","Y","WD","Normal","BrkFace","Unf",0,"RL","CBlock","No","Unf","Feedr","AllPub","TA","Lvl","Gtl","Inside","TA","Plywood","TA"
"1338","RM","IR1","Bnk","Corner","OldTown","Norm","1Fam","1Story","Gable","Wd Sdng","Wd Sdng","None","TA","TA","CBlock","TA","TA","No","Unf","Unf","Fa","FuseA","Fa","Typ","Attchd","Fin","N","WD","Normal","None","Unf",0,"RM","CBlock","No","Unf","Feedr","AllPub","TA","Bnk","Mod","Corner","TA","Wd Sdng","TA"
"1339","RL","IR1","Lvl","Corner","CollgCr","Norm","1Fam","2Story","Gable","VinylSd","VinylSd","None","Gd","TA","PConc","Gd","TA","No","GLQ","Unf","Ex","SBrkr","Gd","Typ","BuiltIn","RFn","Y","WD","Normal","None","Unf",0,"RL","PConc","No","GLQ","Norm","AllPub","Gd","Lvl","Gtl","Corner","TA","VinylSd","Gd"
"1340","RL","IR1","Lvl","Corner","CollgCr","Norm","1Fam","1Story","Hip","MetalSd","MetalSd","None","TA","Gd","CBlock","TA","TA","Mn","Rec","Unf","Ex","SBrkr","TA","Typ","Attchd","RFn","Y","WD","Normal","None","Unf",0,"RL","CBlock","Mn","Rec","Norm","AllPub","TA","Lvl","Gtl","Corner","TA","MetalSd","TA"
"1341","RL","Reg","Lvl","Inside","NAmes","Norm","1Fam","1Story","Gable","MetalSd","MetalSd","None","TA","TA","CBlock","TA","TA","No","Unf","Unf","TA","SBrkr","TA","Typ","Detchd","Unf","Y","WD","Normal","None","Unf",0,"RL","CBlock","No","Unf","Norm","AllPub","TA","Lvl","Gtl","Inside","TA","MetalSd","TA"
"1342","RL","Reg","Lvl","Inside","SawyerW","Norm","1Fam","1Story","Gable","VinylSd","VinylSd","None","TA","TA","PConc","Gd","TA","No","GLQ","Unf","Ex","SBrkr","Gd","Typ","Detchd","Unf","Y","WD","Normal","None","Unf",0,"RL","PConc","No","GLQ","RRAe","AllPub","Gd","Lvl","Gtl","Inside","TA","VinylSd","TA"
"1343","RL","Reg","Lvl","Inside","CollgCr","Norm","1Fam","2Story","Gable","VinylSd","VinylSd","BrkFace","Gd","TA","PConc","Gd","TA","No","Unf","Unf","Ex","SBrkr","Gd","Typ","Attchd","RFn","Y","WD","Normal","BrkFace","Unf",0,"RL","PConc","No","Unf","Norm","AllPub","Gd","Lvl","Gtl","Inside","TA","VinylSd","Gd"
"1344","RL","Reg","Bnk","Inside","Crawfor","Norm","1Fam","1.5Fin","Gable","BrkFace","Stone","None","TA","TA","BrkTil","TA","TA","No","Unf","Unf","Gd","SBrkr","TA","Typ","Detchd","Unf","Y","WD","Normal","None","Unf",0,"RL","BrkTil","No","Unf","Norm","AllPub","TA","Bnk","Gtl","Inside","TA","BrkFace","TA"
"1345","RL","IR1","Lvl","Corner","CollgCr","Norm","1Fam","2Story","Gable","VinylSd","VinylSd","None","Gd","TA","PConc","Gd","TA","No","Unf","Unf","Ex","SBrkr","Gd","Typ","Attchd","Fin","Y","New","Partial","None","Unf",0,"RL","PConc","No","Unf","Norm","AllPub","Gd","Lvl","Gtl","Corner","TA","VinylSd","Gd"
"1346","RM","Reg","Lvl","Inside","OldTown","Norm","1Fam","1Story","Hip","MetalSd","MetalSd","None","TA","TA","PConc","TA","TA","No","ALQ","Unf","Gd","FuseA","Fa","Typ","Detchd","Unf","Y","WD","Normal","None","Unf",0,"RM","PConc","No","ALQ","Norm","AllPub","TA","Lvl","Gtl","Inside","TA","MetalSd","TA"
"1347","RL","IR2","Lvl","CulDSac","NWAmes","Norm","1Fam","1Story","Hip","BrkFace","HdBoard","None","TA","TA","CBlock","TA","TA","No","BLQ","Rec","TA","SBrkr","TA","Typ","Attchd","RFn","Y","WD","Normal","None","Rec",68,"RL","CBlock","No","BLQ","PosN","AllPub","TA","Lvl","Gtl","CulDSac","TA","BrkFace","TA"
"1348","RL","IR1","HLS","Corner","Timber","Norm","1Fam","1Story","Gable","VinylSd","VinylSd","Stone","Gd","TA","PConc","Ex","TA","Gd","GLQ","Unf","Ex","SBrkr","Gd","Typ","Attchd","Fin","Y","New","Partial","Stone","Unf",0,"RL","PConc","Gd","GLQ","Norm","AllPub","Ex","HLS","Gtl","Corner","TA","VinylSd","Gd"
"1349","RL","IR3","Low","Inside","SawyerW","Norm","1Fam","1Story","Gable","VinylSd","VinylSd","None","Gd","TA","PConc","Gd","TA","Gd","GLQ","Unf","Ex","SBrkr","Gd","Typ","Attchd","RFn","Y","WD","Normal","None","Unf",0,"RL","PConc","Gd","GLQ","Norm","AllPub","Gd","Low","Gtl","Inside","TA","VinylSd","Gd"
"1350","RM","Reg","Lvl","Inside","OldTown","Norm","1Fam","2Story","Gable","MetalSd","MetalSd","None","TA","Gd","BrkTil","TA","Fa","No","LwQ","Unf","Fa","SBrkr","TA","Typ","Basment","RFn","Y","WD","Normal","None","Unf",0,"RM","BrkTil","No","LwQ","Norm","AllPub","TA","Lvl","Gtl","Inside","Fa","MetalSd","TA"
"1351","RL","Reg","Lvl","Inside","NAmes","Norm","Duplex","2Story","Gable","MetalSd","MetalSd","BrkFace","TA","TA","CBlock","TA","TA","No","LwQ","Unf","TA","SBrkr","TA","Typ","Detchd","Unf","Y","WD","Normal","BrkFace","Unf",0,"RL","CBlock","No","LwQ","Artery","AllPub","TA","Lvl","Gtl","Inside","TA","MetalSd","TA"
"1352","RL","IR1","Lvl","Inside","NAmes","Norm","1Fam","2Story","Gable","HdBoard","HdBoard","BrkFace","TA","TA","CBlock","TA","TA","No","Rec","Unf","Ex","SBrkr","TA","Typ","Attchd","Fin","Y","WD","Normal","BrkFace","Unf",0,"RL","CBlock","No","Rec","Norm","AllPub","TA","Lvl","Gtl","Inside","TA","HdBoard","TA"
"1353","RM","Reg","Lvl","Inside","BrkSide","Norm","1Fam","1.5Fin","Gable","MetalSd","MetalSd","None","Gd","TA","BrkTil","TA","TA","No","Unf","Unf","TA","SBrkr","TA","Typ","Detchd","Unf","N","WD","Normal","None","Unf",0,"RM","BrkTil","No","Unf","Norm","AllPub","TA","Lvl","Gtl","Inside","TA","MetalSd","Gd"
"1354","RL","IR1","Lvl","CulDSac","NoRidge","Norm","1Fam","1.5Fin","Hip","VinylSd","VinylSd","BrkFace","Gd","TA","PConc","Gd","TA","Av","GLQ","Unf","Ex","SBrkr","Gd","Typ","Attchd","Fin","Y","WD","Normal","BrkFace","Unf",0,"RL","PConc","Av","GLQ","Norm","AllPub","Gd","Lvl","Gtl","CulDSac","TA","VinylSd","Gd"
"1355","RL","IR1","Lvl","Inside","CollgCr","Norm","1Fam","2Story","Gable","VinylSd","VinylSd","None","Gd","TA","PConc","Gd","TA","No","GLQ","Unf","Ex","SBrkr","Gd","Typ","Attchd","RFn","Y","WD","Normal","None","Unf",0,"RL","PConc","No","GLQ","Norm","AllPub","Gd","Lvl","Gtl","Inside","TA","VinylSd","Gd"
"1356","RL","IR1","Lvl","Inside","NWAmes","Norm","1Fam","SLvl","Gable","MetalSd","MetalSd","BrkFace","TA","TA","CBlock","TA","TA","No","Unf","Unf","Gd","SBrkr","Gd","Typ","Attchd","RFn","Y","WD","Normal","BrkFace","Unf",0,"RL","CBlock","No","Unf","Norm","AllPub","TA","Lvl","Gtl","Inside","TA","MetalSd","TA"
"1357","RL","Reg","Lvl","Corner","NAmes","Norm","1Fam","1Story","Gable","HdBoard","HdBoard","BrkFace","TA","TA","CBlock","TA","TA","No","Rec","Unf","TA","SBrkr","TA","Typ","Attchd","RFn","Y","WD","Normal","BrkFace","Unf",0,"RL","CBlock","No","Rec","Norm","AllPub","TA","Lvl","Gtl","Corner","TA","HdBoard","TA"
"1358","RL","IR1","Lvl","CulDSac","NAmes","Norm","1Fam","1Story","Gable","VinylSd","VinylSd","None","TA","TA","CBlock","TA","TA","No","GLQ","Unf","Ex","SBrkr","TA","Typ","Attchd","Fin","Y","WD","Normal","None","Unf",0,"RL","CBlock","No","GLQ","Norm","AllPub","TA","Lvl","Gtl","CulDSac","TA","VinylSd","TA"
"1359","FV","Reg","Lvl","Inside","Somerst","Norm","Twnhs","2Story","Gable","MetalSd","MetalSd","BrkFace","Gd","TA","PConc","Gd","TA","No","GLQ","Unf","Ex","SBrkr","Gd","Typ","Detchd","Unf","Y","WD","Normal","BrkFace","Unf",0,"FV","PConc","No","GLQ","Norm","AllPub","Gd","Lvl","Gtl","Inside","TA","MetalSd","Gd"
"1360","RL","Reg","Lvl","FR3","NridgHt","Norm","1Fam","1Story","Hip","VinylSd","VinylSd","BrkFace","Gd","TA","PConc","Ex","TA","Av","GLQ","Unf","Ex","SBrkr","Ex","Typ","Attchd","Fin","Y","WD","Normal","BrkFace","Unf",0,"RL","PConc","Av","GLQ","Norm","AllPub","Ex","Lvl","Gtl","FR3","TA","VinylSd","Gd"
"1361","RL","Reg","Lvl","Inside","SWISU","Norm","1Fam","2Story","Gable","MetalSd","Wd Sdng","None","TA","TA","BrkTil","TA","Fa","No","Unf","Unf","Ex","SBrkr","TA","Typ","BuiltIn","RFn","Y","WD","Normal","None","Unf",0,"RL","BrkTil","No","Unf","Feedr","AllPub","TA","Lvl","Gtl","Inside","Fa","MetalSd","TA"
"1362","RL","IR1","Low","Inside","StoneBr","Norm","1Fam","1Story","Hip","VinylSd","VinylSd","Stone","Gd","TA","PConc","Ex","TA","Av","ALQ","Unf","Ex","SBrkr","Gd","Typ","Attchd","Fin","Y","WD","Normal","Stone","Unf",0,"RL","PConc","Av","ALQ","Norm","AllPub","Ex","Low","Mod","Inside","TA","VinylSd","Gd"
"1363","RL","IR1","Lvl","FR2","NAmes","Norm","1Fam","1.5Fin","Gable","VinylSd","VinylSd","None","TA","Gd","BrkTil","TA","Fa","No","Unf","Unf","Gd","SBrkr","TA","Typ","Attchd","Unf","Y","WD","Normal","None","Unf",0,"RL","BrkTil","No","Unf","Feedr","AllPub","TA","Lvl","Gtl","FR2","Fa","VinylSd","TA"
"1364","RL","IR1","Lvl","Inside","Gilbert","Norm","1Fam","2Story","Gable","VinylSd","VinylSd","None","TA","TA","PConc","Gd","TA","No","Unf","Unf","Ex","SBrkr","Gd","Typ","BuiltIn","Fin","Y","New","Partial","None","Unf",0,"RL","PConc","No","Unf","Norm","AllPub","Gd","Lvl","Gtl","Inside","TA","VinylSd","TA"
"1365","FV","Reg","Lvl","Inside","Somerst","Norm","TwnhsE","2Story","Gable","MetalSd","MetalSd","None","Gd","TA","PConc","Gd","TA","No","Unf","Unf","Ex","SBrkr","Gd","Typ","Detchd","RFn","Y","WD","Abnorml","None","Unf",0,"FV","PConc","No","Unf","Norm","AllPub","Gd","Lvl","Gtl","Inside","TA","MetalSd","Gd"
"1366","FV","Reg","Lvl","Inside","Somerst","Norm","1Fam","2Story","Gable","VinylSd","VinylSd","None","Gd","TA","PConc","Gd","TA","No","GLQ","Unf","Ex","SBrkr","Gd","Typ","Attchd","RFn","Y","WD","Normal","None","Unf",0,"FV","PConc","No","GLQ","Norm","AllPub","Gd","Lvl","Gtl","Inside","TA","VinylSd","Gd"
"1367","RL","IR1","Lvl","Inside","CollgCr","Norm","1Fam","2Story","Gable","VinylSd","VinylSd","BrkFace","Gd","TA","PConc","Gd","TA","No","GLQ","Unf","Ex","SBrkr","Gd","Typ","Attchd","RFn","Y","WD","Abnorml","BrkFace","Unf",0,"RL","PConc","No","GLQ","Norm","AllPub","Gd","Lvl","Gtl","Inside","TA","VinylSd","Gd"
"1368","RM","Reg","Lvl","Inside","MeadowV","Norm","TwnhsE","2Story","Gable","CemntBd","CmentBd","None","TA","TA","PConc","TA","TA","No","ALQ","Rec","Ex","SBrkr","TA","Typ","Attchd","RFn","Y","WD","Normal","None","Rec",173,"RM","PConc","No","ALQ","Norm","AllPub","TA","Lvl","Gtl","Inside","TA","CemntBd","TA"
"1369","RM","Reg","Lvl","Inside","CollgCr","Norm","TwnhsE","1Story","Gable","VinylSd","VinylSd","BrkFace","Gd","TA","PConc","Gd","TA","Av","GLQ","Unf","Ex","SBrkr","Gd","Typ","Attchd","Fin","Y","WD","Normal","BrkFace","Unf",0,"RM","PConc","Av","GLQ","Norm","AllPub","Gd","Lvl","Gtl","Inside","TA","VinylSd","Gd"
"1370","RL","IR2","Lvl","FR2","CollgCr","Norm","1Fam","1Story","Hip","VinylSd","VinylSd","BrkFace","Gd","TA","PConc","Gd","TA","Av","BLQ","GLQ","Ex","SBrkr","Gd","Typ","Attchd","Fin","Y","WD","Normal","BrkFace","GLQ",972,"RL","PConc","Av","BLQ","Norm","AllPub","Gd","Lvl","Gtl","FR2","TA","VinylSd","Gd"
"1371","RL","Reg","Lvl","Corner","OldTown","Norm","1Fam","1.5Fin","Gable","CBlock","CBlock","None","Fa","TA","PConc","TA","TA","No","ALQ","Rec","Ex","SBrkr","TA","Typ","Detchd","Fin","Y","WD","Normal","None","Rec",105,"RL","PConc","No","ALQ","Artery","AllPub","TA","Lvl","Gtl","Corner","TA","CBlock","Fa"
"1372","RL","Reg","Lvl","Inside","NAmes","Norm","1Fam","SLvl","Hip","AsbShng","AsbShng","None","TA","TA","CBlock","TA","TA","Av","BLQ","Unf","Gd","SBrkr","Gd","Typ","BuiltIn","RFn","Y","WD","Normal","None","Unf",0,"RL","CBlock","Av","BLQ","Norm","AllPub","TA","Lvl","Gtl","Inside","TA","AsbShng","TA"
"1373","RL","Reg","Lvl","Corner","CollgCr","Norm","1Fam","2Story","Gable","VinylSd","VinylSd","None","TA","TA","PConc","Gd","TA","Av","GLQ","Unf","Ex","SBrkr","Gd","Typ","Detchd","RFn","Y","WD","Normal","None","Unf",0,"RL","PConc","Av","GLQ","Norm","AllPub","Gd","Lvl","Gtl","Corner","TA","VinylSd","TA"
"1374","RL","Reg","Lvl","Inside","NoRidge","Norm","1Fam","1Story","Hip","VinylSd","VinylSd","BrkFace","Ex","TA","PConc","Ex","TA","Gd","GLQ","Unf","Ex","SBrkr","Ex","Typ","Attchd","RFn","Y","WD","Normal","BrkFace","Unf",0,"RL","PConc","Gd","GLQ","Norm","AllPub","Ex","Lvl","Gtl","Inside","TA","VinylSd","Ex"
"1375","FV","Reg","Lvl","Inside","Somerst","Norm","1Fam","2Story","Gable","CemntBd","CmentBd","None","Gd","TA","PConc","Gd","TA","No","Unf","Unf","Ex","SBrkr","Gd","Typ","Attchd","Fin","Y","WD","Normal","None","Unf",0,"FV","PConc","No","Unf","Norm","AllPub","Gd","Lvl","Gtl","Inside","TA","CemntBd","Gd"
"1376","RL","IR1","HLS","Inside","Timber","Norm","1Fam","1Story","Gable","VinylSd","VinylSd","BrkFace","Gd","TA","PConc","Gd","TA","Gd","Unf","Unf","Ex","SBrkr","Gd","Typ","Attchd","Fin","Y","New","Partial","BrkFace","Unf",0,"RL","PConc","Gd","Unf","Norm","AllPub","Gd","HLS","Gtl","Inside","TA","VinylSd","Gd"
"1377","RL","Reg","Bnk","Inside","SWISU","Norm","1Fam","1Story","Gable","Wd Sdng","Wd Sdng","None","TA","TA","BrkTil","Gd","TA","Mn","Rec","Unf","TA","SBrkr","TA","Typ","Detchd","Unf","Y","WD","Normal","None","Unf",0,"RL","BrkTil","Mn","Rec","Norm","AllPub","Gd","Bnk","Gtl","Inside","TA","Wd Sdng","TA"
"1378","RL","Reg","Lvl","Inside","Edwards","Norm","1Fam","1.5Fin","Gable","Wd Sdng","Wd Sdng","None","TA","TA","CBlock","TA","TA","No","LwQ","BLQ","Ex","SBrkr","TA","Min2","Detchd","Unf","Y","WD","Normal","None","BLQ",420,"RL","CBlock","No","LwQ","Norm","AllPub","TA","Lvl","Gtl","Inside","TA","Wd Sdng","TA"
"1379","RM","Reg","Lvl","Inside","BrDale","Norm","Twnhs","2Story","Gable","HdBoard","HdBoard","BrkFace","TA","TA","CBlock","TA","Fa","No","BLQ","Unf","TA","SBrkr","TA","Typ","Detchd","Unf","Y","WD","Normal","BrkFace","Unf",0,"RM","CBlock","No","BLQ","Norm","AllPub","TA","Lvl","Gtl","Inside","Fa","HdBoard","TA"
"1380","RL","Reg","Lvl","Inside","Timber","Norm","1Fam","SLvl","Gable","VinylSd","VinylSd","None","TA","TA","PConc","Gd","TA","No","Unf","Unf","Gd","FuseA","Gd","Typ","BuiltIn","Fin","Y","WD","Normal","None","Unf",0,"RL","PConc","No","Unf","Norm","AllPub","Gd","Lvl","Gtl","Inside","TA","VinylSd","TA"
"1381","RL","Reg","Lvl","Inside","Edwards","Norm","1Fam","1Story","Gable","Stucco","Stucco","None","TA","Fa","BrkTil","TA","Fa","No","Rec","Unf","TA","FuseF","TA","Typ","Detchd","Unf","Y","WD","Normal","None","Unf",0,"RL","BrkTil","No","Rec","Norm","AllPub","TA","Lvl","Gtl","Inside","Fa","Stucco","TA"
"1382","RL","IR1","Lvl","Corner","NAmes","Norm","1Fam","1Story","Gable","BrkFace","Plywood","None","TA","TA","CBlock","TA","TA","Mn","BLQ","Unf","Ex","SBrkr","TA","Typ","Attchd","Fin","Y","WD","Normal","None","Unf",0,"RL","CBlock","Mn","BLQ","Norm","AllPub","TA","Lvl","Gtl","Corner","TA","BrkFace","TA"
"1383","RM","Reg","Lvl","Corner","OldTown","Norm","1Fam","2Story","Hip","Wd Sdng","Wd Sdng","None","TA","TA","BrkTil","Fa","TA","No","Unf","Unf","Ex","SBrkr","Gd","Typ","Detchd","Unf","N","WD","Normal","None","Unf",0,"RM","BrkTil","No","Unf","Norm","AllPub","Fa","Lvl","Gtl","Corner","TA","Wd Sdng","TA"
"1384","RL","Reg","Lvl","Inside","Sawyer","Norm","1Fam","1Story","Gable","Wd Sdng","Wd Sdng","None","TA","Gd","BrkTil","TA","TA","No","Unf","Unf","Ex","SBrkr","Gd","Typ","Attchd","Unf","N","WD","Normal","None","Unf",0,"RL","BrkTil","No","Unf","Norm","AllPub","TA","Lvl","Gtl","Inside","TA","Wd Sdng","TA"
"1385","RL","Reg","Lvl","Inside","Edwards","Norm","1Fam","1.5Fin","Gable","WdShing","Wd Shng","None","TA","TA","BrkTil","TA","TA","Mn","Rec","Unf","TA","SBrkr","TA","Typ","Detchd","Unf","P","WD","Normal","None","Unf",0,"RL","BrkTil","Mn","Rec","Norm","AllPub","TA","Lvl","Gtl","Inside","TA","WdShing","TA"
"1386","RM","Reg","Lvl","Inside","IDOTRR","Norm","1Fam","1.5Fin","Gable","VinylSd","VinylSd","None","TA","Gd","BrkTil","TA","TA","No","BLQ","Unf","Gd","SBrkr","Gd","Typ","Detchd","Unf","N","WD","Normal","None","Unf",0,"RM","BrkTil","No","BLQ","Norm","AllPub","TA","Lvl","Gtl","Inside","TA","VinylSd","TA"
"1387","RL","IR1","Lvl","Inside","NWAmes","Norm","1Fam","2Story","Gable","Plywood","Plywood","BrkFace","TA","TA","CBlock","Gd","TA","No","BLQ","LwQ","TA","SBrkr","Gd","Typ","Attchd","RFn","Y","WD","Normal","BrkFace","LwQ",469,"RL","CBlock","No","BLQ","RRAn","AllPub","Gd","Lvl","Gtl","Inside","TA","Plywood","TA"
"1388","RM","Reg","Lvl","Inside","OldTown","Norm","1Fam","1.5Fin","Gable","Stucco","Stucco","None","TA","Gd","BrkTil","TA","TA","No","Rec","LwQ","TA","SBrkr","Gd","Typ","Detchd","Unf","Y","CWD","Family","None","LwQ",546,"RM","BrkTil","No","Rec","Artery","AllPub","TA","Lvl","Gtl","Inside","TA","Stucco","TA"
"1389","RL","IR1","HLS","CulDSac","Gilbert","Norm","1Fam","1Story","Gable","VinylSd","VinylSd","Stone","Ex","TA","PConc","Ex","TA","Gd","GLQ","Unf","Ex","SBrkr","Ex","Typ","Attchd","Fin","Y","WD","Normal","Stone","Unf",0,"RL","PConc","Gd","GLQ","Norm","AllPub","Ex","HLS","Gtl","CulDSac","TA","VinylSd","Ex"
"1390","RM","Reg","Lvl","Inside","BrkSide","Norm","1Fam","1.5Fin","Gable","Wd Sdng","Wd Sdng","None","TA","Gd","BrkTil","TA","Gd","No","ALQ","Unf","Ex","SBrkr","TA","Typ","Detchd","Unf","Y","WD","Normal","None","Unf",0,"RM","BrkTil","No","ALQ","Norm","AllPub","TA","Lvl","Gtl","Inside","Gd","Wd Sdng","TA"
