"","racepctblack","racePctWhite","medIncome","pctWWage","pctWInvInc","pctWPubAsst","medFamInc","perCapInc","PctPopUnderPov","PctLess9thGrade","PctNotHSGrad","PctBSorMore","PctUnemployed","PctEmploy","PctOccupMgmtProf","MalePctDivorce","FemalePctDiv","TotalPctDiv","PctFam2Par","PctKids2Par","PctYoungKids2Par","PctTeen2Par","PctKidsBornNeverMar","PctLargHouseFam","PctPersOwnOccup","PctPersDenseHous","PctHousLess3BR","MedNumBR","PctHousOwnOcc","PctVacantBoarded","PctHousNoPhone","PctWOFullPlumb","MedRentPctHousInc","LemasPctOfficDrugUn","murdPerPop","rapes","rapesPerPop","robbbPerPop","assaultPerPop","burglaries","burglPerPop","larcPerPop","autoTheftPerPop","arsonsPerPop","ViolentCrimesPerPop","nonViolPerPop"
"1821",0,99.43,24868,76.24,33.43,6.48,29955,11175,10.84,9.51,30.57,9.2,5.96,59.84,16.33,11.51,14.64,13.2,73.87,70.72,77.47,78.43,1.03,3.54,64.38,2.99,53.87,2,61.39,1.53,9.01,0.98,23.4,0,0,1,8.03,0,208.84,59,473.9,3277.11,160.64,24.1,216.87,3935.74
"1822",0.54,97.23,48864,85.27,55.57,3.66,54145,19283,2.07,7.19,20.26,23.4,3.61,68.89,30.19,6.87,10.22,8.65,82.32,80.91,94.71,84.04,0.86,4.46,80.43,0.94,39.74,3,74.87,0.85,0.23,0,29.2,0,0,0,0,0,54.25,38,343.58,1726.94,171.79,0,54.25,2242.31
"1823",5.99,82.71,24915,78.31,35.22,5.66,30144,12744,16.77,8.61,24.28,17.77,6.76,62.47,23.5,11.71,15.35,13.63,74.31,70.71,79.75,76.4,2.46,5.22,65.29,5.01,48.5,3,62.6,3.51,9.04,0.38,24.7,16,6.54,89,52.93,123.7,488.28,2739,1628.98,5561.37,385.98,41.04,671.46,7617.37
"1824",1.42,95.82,30565,72.59,54.47,5.39,37949,15289,6.09,8.8,25.24,20.27,4.06,58.36,25.97,8.11,10.21,9.26,78.78,76.7,85.91,74.95,1.5,3.13,71.09,0.9,43.66,3,63.68,1.4,0.5,0.13,27.2,0,1.37,18,24.68,100.08,183.71,533,730.73,2665.17,238.55,9.6,309.84,3644.04
"1825",8.72,58.22,28838,83.53,21.64,12.25,30750,10924,15.59,12.32,29.69,13.37,9.69,61.56,21.47,11.82,16.1,14,67.71,62.92,75.42,74.43,6.06,11.45,55.57,15.68,62.4,2,52,3.07,6.25,0.53,29.4,0,14.48,15,36.19,415,629.74,803,1937.46,3353.76,1544.18,43.43,1095.4,6878.83
"1826",1.57,96.52,46756,86.16,57.57,3.73,51081,17479,3.52,4.44,15.07,26.08,3.53,68.25,31.65,6.38,9.11,7.81,85.63,83.78,92.42,89.96,1.02,5.61,81.96,0.93,29.02,3,74.63,0.43,0.31,0.17,25.2,0,0,5,11.07,48.69,46.48,206,455.9,2919.11,486.89,25.6001514516778,106.23,2317.4781206642
"1827",15.89,83.31,38017,84.28,46.42,2.11,44717,17471,7.06,3.3,11.47,35.25,4.13,64.57,36.21,9.33,12.23,10.84,80.38,77.5,89.89,73.87,1.7,3.21,75.63,1.81,33.3,3,70.85,0.22,2.81,0.49,20.5,0,0,0,0,20.55,102.77,94,644.06,2295.31,82.22,8.77736878686707,123.33,3236.72242341315
"1828",1.48,97.11,42026,88.52,44.08,4.28,45607,16424,4.31,3.63,15.58,13.18,5.38,70.99,23.15,8.86,9.82,9.34,85.09,84.44,90.8,86.7,1.25,4.42,78.65,2.3,38.65,3,76,1.18,2,0.15,22.6,0,0,5.80920191981101,21.895593505124,18.78,240.44,145,544.74,3189.57,270.49,7.51,185.910752506447,4012.32
"1829",1.42,95.27,69904,90.15,70.21,1.63,75732,28853,1.8,1.19,5.62,53.32,2.95,70.48,49.77,4.77,6.63,5.72,91.63,90.77,98.03,87.78,0.39,3.97,90.42,0.36,17.79,4,87.68,0.65,0.23,0.09,22.8,0,3.92,0,0,3.92,15.68,107,419.39,1407.13,188.14,0,23.52,2014.66
"1830",1.5,67.32,39882,84.78,35.25,9.42,41930,13976,10.42,11.29,25.6,16.14,6.21,65.8,23.14,9.45,13.81,11.61,75.52,68.8,86.85,76.93,2.55,13.64,56.84,18.4,46.76,3,59.6,1.31,2.19,0.49,32.2,3.57,8.74,33,22.19,289.17,296.57,1759,1182.9,3412.87,1209.8,43.71,616.67,5849.28
"1831",1.6,92.63,63533,90.14,65.63,2.54,67323,26007,1.62,4.8,10.96,41.3,2.64,73.18,41.63,4.94,7.06,6.03,89.06,87.89,95.23,84.94,1.29,4.16,87.5,1.19,22.27,3,85.53,0.65,0.45,0.2,24.3,0,0,0,0,45.78,42.92,101,288.99,1997.2,200.29,14.31,88.7,2500.79
"1832",1.18,38.97,32128,82.62,20.61,12.18,32070,8876,17.68,37.18,59.31,5.41,9.65,61.12,9.64,7.51,11.09,9.28,74.46,66.15,82.08,82.95,6.53,27.91,51.74,38.97,68.83,2,54.61,1.86,5.63,1.29,28.1,0,12.98,7,30.29,488.9,597.07,219,947.52,1964.26,1345.56,17.31,1129.23,4274.65
"1833",3.16,92.98,51762,79.04,68.72,3.22,71883,28516,5.31,2.53,7.03,58.16,3.49,56.26,50.96,4,7.13,5.65,87.6,85.5,96.11,83.92,0.49,4.07,73.06,0.62,38.8,3,63.1,0.13,0.43,0.27,29,0,3.43,2,6.85,13.7,34.25,66,226.07,1438.65,123.31,3.43,58.23,1791.46
"1834",10.48,88.94,22085,74.57,32.39,9.94,28359,11828,17.04,15.24,33.72,11.83,8.42,58.5,20.73,11.55,15.56,13.76,68.99,66.72,77.27,69.53,3.56,2.89,61.31,2.19,57.53,2,58.26,0.62,9.59,0.38,24.4,0,3.75,20,74.91,44.95,1168.58,272,1018.76,4415.9,307.13,33.71,1292.18,5775.5
"1835",12.06,86.84,21040,66.58,39.44,12.68,26238,9873,19.29,9.09,28.3,11.96,11.58,49.71,20.13,10.86,14.04,12.58,66.1,61.89,71.56,74.26,3.85,4.28,60.95,1.3,45.98,3,59.26,7.17,7.78,0.38,27.5,0,0,25,105.16,403.8,504.75,428,1800.29,6730.04,626.74,88.33,1013.71,9245.39
"1836",0.84,95.04,61070,82.17,62.65,3.64,70757,26327,2.93,2.98,8.78,52.49,4.05,66.8,53.69,4.58,7.71,6.24,87.08,86.89,93.69,86.82,1.03,4.3,82,0.58,28.03,3,74.58,0.84,0.43,0.31,26.4,0,0,9,29.15,22.67,51.82,178,576.54,1749.04,424.31,3.24,103.65,2753.13
"1837",9.63,57.54,26876,73.47,29.84,21.3,30315,11331,21.37,17.72,33.37,15.01,10.28,52.95,23.97,11.45,15.18,13.36,66.98,63.94,75.84,73.25,5.48,14.25,46.39,16.76,57.29,2,48.48,4.77,4.84,0.68,29.5,7.85,20.11,157,70.17,694.52,779.43,5362,2396.4,5493.14,1651.83,58.99,1564.23,9600.36
"1838",0.25,99.12,37245,84.81,48.61,3.14,40564,14948,3.82,4.23,15.41,19.78,4.35,66.33,25,10.65,11.1,10.87,81.03,78.73,88.49,86.45,2.13,3.44,82,1.15,44.68,3,78.48,2.5,1.31,2.64,22.9,0,0,2,15.23,30.46,45.68,102,776.61,2040.51,274.1,22.84,91.37,3114.06
"1839",1.39,95.76,28964,79.51,38.95,8.19,33934,12704,10.66,7.08,26.23,12.99,6.29,64.35,21.44,12.44,16.58,14.59,67.97,66.86,76.61,71.16,2.79,5.41,71.03,2.69,47.87,3,68.07,1.72,3.51,0.21,25,0,4.28,24.0694424451036,46.8589930454303,342.6,646.65,243,1040.64,4239.65,946.43,25.69,492.171100466205,6252.41
"1840",0.22,97.96,30907,80.84,47.59,4.71,34865,14692,5.78,9.96,29.71,12.8,2.28,71.03,17.27,8.84,11.36,10.17,80.64,78.21,86.08,76.64,2.21,2.64,63.67,1.35,40.78,3,59.24,0.65,1.92,0.38,23.3,0,0,3,23.56,23.56,78.54,50,392.71,2097.08,109.96,0,125.67,2599.75
"1841",30.76,66.29,20078,67,32.17,17.71,26087,9005,25.36,12.88,29.49,16.82,12.35,49.77,22.87,8.7,12.46,10.75,53.45,50.16,70.72,61.05,8.1,4.75,59.58,3.06,41.68,3,57.75,9.73,11.94,0.38,28.9,0,9.75,18.4219149930579,51.9107863463897,165.81,858.29,101,985.08,3725.74,87.78,29.26,543.043098971303,4827.86
"1842",3.66,94.66,38619,83.34,57.78,1.74,45938,17245,2.98,6.65,18.65,23.32,3.04,67.51,31.15,8.98,12.32,10.75,78.93,77.52,90.19,77.24,1.12,3.55,76.54,1.07,36.36,3,72.46,0.61,0.52,0.1,19.5,0,5.58,6,33.46,507.5,239.81,193,1076.35,4573.09,775.19,0,786.35,6424.63
"1843",0.48,95.25,22517,61.73,49.99,4.81,29473,13851,13.27,5.4,16.66,23.51,6.89,45.52,28.75,11.07,13.71,12.43,72.45,71.03,86.73,78.24,1.06,3.1,65.93,2.56,59.55,2,64.6,0.89,7.46,0.47,30.7,0,3.18,14,44.51,50.87,340.2,227,721.73,4085.59,263.89,47.69,438.76,5118.91
"1844",2.35,24.26,21054,80.13,17.57,18.65,21787,7491,23.66,42.9,58.07,7.6,23.83,48.85,14.15,6.45,10.05,8.26,70.47,61.53,68.64,76.11,5.28,21.46,53.51,33.13,56.91,2,53.38,2.03,8.68,1.79,26.5,0,14.38,14,50.32,262.37,420.52,435,1563.45,4758.65,628.98,3.59,747.58,6954.68
"1845",17.99,80.98,25823,72.72,33.4,8.64,33243,12954,14.4,14.75,33.7,20.39,6.03,58.66,29.23,9.35,11.11,10.3,75.03,71.08,81.71,72.81,2.74,4.04,66.8,2.6,42.27,3,63.06,2.3,6.98,0.71,22.1,0,10.61,2,10.61,37.13,498.54,96,509.15,2524.53,111.38,16.9087987731706,556.88,4689.08424772656
"1846",0.73,96.89,39995,86.21,54.16,3.85,44192,15467,2.19,6.1,18.88,15.89,3.79,72.87,21.88,7.54,8.66,8.1,85.37,84.29,93.07,88.43,1.07,4.51,73.41,1.74,39.63,3,65.73,0,1.03,0.26,22.8,0,0,6,30.84,61.69,35.98,107,550.04,3598.42,318.72,0,128.51,4467.18
"1847",0.53,98.03,26728,78.01,38.53,2.51,30970,13989,7.62,8.84,24.3,15.86,4.64,63.18,24.63,10.92,15.28,13.32,73.65,70.71,89.32,73.2,0.64,2.05,64.31,1.04,50.62,2,61.62,1.15,2.37,0.27,22.7,0,4.74,3,14.23,109.07,156.49,229,1085.98,3077.73,436.29,0,284.54,4599.99
"1848",0.26,98.04,48645,81.97,63.54,2.55,53523,19145,2.59,4.73,15.33,23.79,4.5,64.22,32.18,5.6,7.7,6.69,87.78,85.96,95.96,87.36,0.47,3.95,92.04,1.07,18.11,3,88.93,1.1,0.45,0.06,26.7,8.84,0.99,4.10341114630273,11.8666496370722,81.21,146.57,622,615.99,2660.06,439.71,30.4508391764908,130.495282769321,3132.16988774471
"1849",1.43,88.19,21812,68.1,40.8,15.74,28542,12915,18.66,6.78,20.72,18.03,8.55,54.62,24.09,14.75,18.62,16.77,63.6,61.51,74.28,62.27,1.99,5.13,51.82,5.09,60.11,2,50.72,5.59,4.47,1,30.1,0,14.62,25,91.39,241.28,742.12,610,2230.02,7497.99,1089.42,138.92,1089.42,10956.35
"1850",1.46,85.15,32895,76.46,41.63,7.52,37558,14647,11.21,9.94,22.05,18.25,6.23,63.89,24.86,10.43,15.68,13.12,73.13,69.03,81.29,73.99,3.27,8.85,50.88,10.22,59.37,2,51.91,0.87,2.65,0.56,30.7,0,6.84,26,22.23,183.86,411.34,1490,1274.22,4112.58,1066.41,28.22,624.28,6481.43
"1851",0.5,98.01,35862,63.2,62.11,3.31,43898,23359,5.24,2.75,9.8,34.74,3.72,49.05,39.88,13.06,13.54,13.3,70.44,66.79,81.5,81.24,0.79,1.31,68.87,1.3,62.67,2,68.23,0.18,2.24,0,25.4,0,16.32,2,16.32,163.24,424.42,200,1632.39,8096.64,481.55,8.16,620.31,10218.74
"1852",0.61,92.71,34796,68.44,51.95,6.98,40504,16583,8.35,4.22,16.06,19.4,5.14,57.03,27.33,9.02,13.24,11.26,77.92,75.46,84.54,77.99,1.88,3.99,68.6,3.86,44.13,3,68.24,0.3,0.89,0.38,31.7,0,0,5,32.85,39.41,624.06,116,762,2522.5,137.95,39.41,696.31,3461.87
"1853",1.54,96.24,34417,76.85,63.93,2.39,49429,22615,6.31,3.24,8.19,53.98,2.78,66.26,53.79,7.71,12.53,10.48,79.17,81.55,93.27,79.62,1.1,2.95,58.06,0.54,57.04,2,47.19,0,0.24,0.21,25.2,0,7.34,1,7.34,102.71,44.02,73,535.54,3389.33,227.42,0,161.4,4152.3
"1854",1.31,94.6,32014,87.82,26.75,3.88,34788,11608,7.7,10.92,28.86,9.57,5.19,70.56,17.46,8.18,14.12,11.24,79.89,76.55,89.96,81.12,1.22,6.58,80.63,4.96,21.36,3,82.33,1.63,5.08,0.14,24,0,0,7,46.03,72.33,499.7,181,1190.08,4076.53,532.58,0,618.06,5799.2
"1855",0.98,93.7,32834,52.5,63.66,3.57,51381,25695,4.83,4.14,13.68,31.57,2.9,48.61,45.09,10.31,11.49,10.98,81.61,80.59,87.21,79.77,0.5,1.56,74.71,1.29,72.82,2,75.87,0.1,0.53,0,24.5,0,3.99,3,11.97,139.68,87.8,224,893.96,1923.61,546.75,47.89,243.44,3412.22
"1856",7.95,89.42,24234,75.09,42.52,8.39,28821,11171,12.06,9.16,25.67,15.43,5.86,55.69,25.84,8.68,11.8,10.18,73.08,71.38,78.27,76.92,2.66,4.54,56.03,2.18,44.91,3,53.4,0.77,5.26,0.6,27.3,0,0,9,20.38,31.71,88.33,215,486.95,1313.64,110.98,18.12,140.42,1929.7
"1857",22.25,76.07,19110,58.89,35.58,9.96,27945,12371,21.38,13.48,28.37,19.3,8.32,44.61,34.57,11.47,14.16,13.02,63.68,60.89,68.5,73.67,3.54,3.52,63.13,1.63,48.48,3,61.65,3.93,8.12,0.38,28.6,0,16.2,13,70.22,248.47,864.26,248,1339.6,6346.89,345.7,64.82,1199.16,8097.01
"1858",2.54,71.44,39620,86.33,35.56,6.57,43133,15746,10.64,12,24.59,18.76,5.56,69.68,24.02,10.03,14.82,12.4,73.86,68.15,85.23,77.75,3.79,12,49.03,15.8,57.01,2,49.23,0.79,2.58,0.4,29.3,0,11.64,70,24.69,320.58,336.553701691737,3942,1390.22,3225.16,1272.08,26.1,631.937610082375,5913.55
"1859",13.15,77.73,58947,83.59,61.56,2.6,69707,29627,4.1,4.7,12.2,46.65,4.37,66.54,48.31,5.58,8.93,7.39,84.04,77.06,94.09,85.16,2.22,4.4,74.7,2.65,43.09,3,70.99,1.55,0.94,0.26,23.8,0,0,2,4.87,116.89,112.01,188,457.8,2763.84,53.57,9.74,233.77,3284.96
"1860",3.2,89.46,46007,88.69,54.06,1.7,50699,18798,3.43,2.99,9.77,33.3,3.28,69.58,38.14,7.89,9.52,8.71,86.57,84.68,95.05,91.93,0.35,3.84,70.43,2.98,32.3,3,66.74,4.5,3.73,0.27,19.4,0,3.91,4,15.65,15.65,31.31,89,348.27,1760.91,133.05,3.91,66.52,2246.14
"1861",10.69,48.15,29015,82.87,19.07,13.46,30540,9429,17.6,27.22,49.9,6.93,9.88,60.47,12.39,9.33,14.45,11.91,67.03,60.64,75.66,72.13,9.17,24.16,40.34,34.24,77.69,2,42.35,2.18,6,1.08,30.5,0,24.78,20,38.12,703.25,1198.76,730,1391.24,2189.78,1728.57,49.55,1964.89,5359.15
"1862",6.65,92.61,18370,60.74,40.93,9.8,26550,10782,21.89,10.55,25.74,16.64,13.48,43.58,25.97,10.07,11.43,10.83,69.3,66.39,72.59,72.09,3.79,2.75,67.8,0.95,50.25,2,64.91,4.92,8.34,0.34,29.9,0,0,1,4.83,57.99,459.07,119,575.05,2967.04,140.14,0,521.89,3682.23
"1863",2.01,69.7,21120,77.55,28.2,10.57,24326,8977,27.89,25.43,43.25,11.48,7.7,57.72,17.72,7.61,11.26,9.52,76.92,70.93,84.17,76.43,1.94,11.22,65.7,13.42,45.8,3,66.15,4.14,17.33,0.13,24.3,0,6.61,2,13.22,59.48,376.69,124,819.46,3951.89,251.12,52.87,455.99,5075.34
"1864",0.72,97.19,48936,74.81,70.2,2.01,64127,32301,3.21,1.75,5.29,52.65,3,62.03,48.72,5.83,9.54,7.89,85.65,86.33,97.05,90.34,0.36,2.15,82.99,0.41,41,3,76.38,0,0.24,0.15,27.4,0,2.13,3.25820883008475,11.9411895957837,36.21,59.63,346,736.89,2881.54,178.9,17.04,138.334094088963,3814.37
"1865",3.86,94.87,38410,85.57,43.24,3.06,43531,17276,5.25,5.42,20.42,18.2,3.88,68.6,26.33,9.78,11.05,10.44,80.07,78.18,88.19,77.27,2.66,4.1,77.48,1.53,45.42,3,69.85,1.73,1.27,0.26,23.8,0,4.92,2,9.84,44.29,83.66,146,718.47,2180.01,206.68,4.92,142.71,3110.08
"1866",2,95.41,28035,73.86,41.37,9.52,35430,13207,10.98,16.03,32.05,14.28,9.36,55.34,25.31,11.18,12.13,11.66,69.9,68.99,76.54,78.17,2.96,2.92,57.62,1.63,59.74,2,51.8,1.04,4.62,1.04,25.7,0,0,15,73.38,34.24,709.36,191,934.4,1560.59,239.71,4.89,816.99,2739.59
"1867",0.72,97.01,42658,89.11,52.15,1.3,48613,18411,3.43,4.84,12.75,25.25,3.3,70.87,29.56,8.01,9.57,8.8,86.02,85,94.38,79.56,0.38,3.77,74.58,1.35,47.31,3,66.28,1.05,1.01,0.09,21.5,0,0,1,4.05,20.24,0,85,344.09,2011.9,356.23,12.14,24.29,2724.37
"1868",1.61,94.27,21105,74.97,25.96,7.25,24270,9531,18.58,16.63,35.44,9.96,7.38,58.11,17.62,10.42,15.2,13.01,72.02,69.48,85.07,74.15,1.48,4.49,68.49,4.01,38.69,3,67.2,2.77,10.78,0.36,24.5,0,0,2,11.69,17.54,76,157,917.86,3887.75,280.62,5.85,105.23,5092.08
"1869",3.75,95.26,25026,74.26,37.18,9.85,29073,11490,14.18,7.75,30.5,9.03,7.34,59.88,16.37,10.1,12.92,11.62,73.89,71.73,77.63,77.47,2.31,5.04,66.43,1.64,41.16,3,65.88,1.42,8.18,0.2,24.1,0,0,26,124.57,47.91,38.33,169,809.7,4412.61,206.02,14.37,210.81,5442.7
"1870",0.74,97.12,39378,89.34,45.7,3.58,42226,15184,7.23,3.46,12.4,18.58,4.46,76.3,23.56,8.28,11.66,10.02,75.88,76.55,82.03,81.6,2.54,3.95,79.42,1.82,40.35,3,74.64,1.16,0.4,0.15,25.3,0,0,7.35231449710852,24.982091200903,12.13,121.31,192,776.35,2713.19,315.39,76.83,158.75597205062,3881.77
"1871",0.78,98.37,46426,86.56,51.96,2.76,52200,17725,3.16,3.9,13.47,27.36,4.23,74.11,30.19,7.42,9,8.2,86.78,84.16,92.88,83.29,0.79,3.89,87.76,1.13,32.67,3,84.84,6.54,1.02,1.16,26.4,0,9.77,0,0,0,78.19,63,615.72,1514.86,58.64,48.87,87.96,2238.08
"1872",0.67,91.56,46374,76.78,48.11,2.69,55026,23841,6.99,3.32,9.64,32.37,3.66,67.45,33.65,10.75,14.3,12.51,78.58,76.82,92.26,70.8,1.15,4.05,59.8,5.2,52.31,2,58.59,0,1.17,0.28,30.5,0,6.61,10,22.04,68.32,218.18,370,815.41,1458.92,471.61,35.26,315.14,2781.21
"1873",2.67,92.96,32645,74.42,39.87,8.73,40777,16155,11.7,8.17,21.8,24.52,7.28,63.19,29.86,8.98,12.13,10.7,67.52,65.16,71.94,68.23,2.9,3.89,50.91,2.2,61.48,2,46.03,0.89,2.7,0.65,27.2,0,2.65,14,37.13,82.23,108.75,489,1297.05,3363.31,992.02,7.96,230.76,5660.33
"1874",1.04,93.15,34054,84.84,50.72,3.42,40231,16726,7.6,3.03,11.82,29.63,4.78,70.2,32.22,12.52,17.24,14.97,71.09,69.33,78.97,74.14,1.73,3.22,64.6,1.97,47.08,3,60.5,0.7,2.4,0.1,24.5,3.14,4.65,31,24,134.71,330.58,1256,972.38,4145.8,476.13,56.52,493.93,5650.82
"1875",27.39,65.64,16925,71.43,18.63,18.01,19725,9799,31.17,30.89,52.37,12.79,11.02,53.19,17.35,15.22,18.49,16.93,52.46,42.21,54.24,56.78,13.06,11.24,35.11,26.86,82.86,1,33.09,9.76,9.93,1.44,32.7,5.41,33.53,204,53.87,1869.98,1871.83,12277,3241.71,8415.45,2951.52,70.5,3829.21,14679.18
"1876",3.07,92.84,58028,80.22,60,2.35,63078,20944,2.61,5.17,14.18,32.08,4.36,61.5,38.59,2.71,4.49,3.64,93.02,91.43,98.59,92.69,0.56,5.58,94.59,0.64,28.86,4,93.36,1.48,0.65,0.13,33.5,0,0,2,7.16,10.73,71.55,88,314.83,1184.17,89.44,7.16,89.44,1595.59
"1877",0.82,97.15,35545,81.47,46.81,4.68,44361,16986,13.03,3.47,12.82,37.07,5.3,66.82,32.57,6.78,9.69,8.27,76.57,76.47,86.59,85.01,1.26,3.25,60.14,1.13,43.47,3,57.88,1.44,1.63,0.24,30.3,0,0,4,26.79,6.7,395.15,149,997.92,1761.44,154.04,0,428.64,2913.4
"1878",40.2,58.27,23153,78.08,26.73,9.57,27851,11070,16.69,14.65,35.05,14.58,6.03,63.46,20.45,11.13,14.63,13.03,56.74,48.19,62.8,61.72,11.23,7.36,46.92,6.05,44.89,3,48.05,3.88,14.34,0.39,26.6,0,15.17,12,60.69,187.14,637.3,387,1957.41,5927.87,313.59,5.06,900.31,8203.94
"1879",17.51,66.29,25452,79.38,32.72,7.69,32298,11934,22.2,15.61,29.38,15.35,7.84,57.2,25.83,10.61,13.65,12.21,71.35,66.22,79.89,74.73,3.26,6.88,53.31,9.19,54.19,2,52.32,2.66,14.37,0.28,23.5,0,10.39,5,25.98,140.3,415.69,609.80917655171,1421.00098375844,7165.5,337.75,15.59,592.36,6403.59473442503
"1880",0.54,97.08,33253,80.87,44.09,2.91,37881,14248,6.69,5.17,15.74,13.87,3.85,62.53,22.78,9.32,11.79,10.59,81.56,79.17,88.07,89.3,0.36,3.23,76.03,2.43,39.41,3,72.98,4.55,2.49,0.37,21.3,0,0,11,63.79,17.4,52.19,123,713.29,3647.65,301.55,0,133.38,4662.49
"1881",39.8,57.15,24887,70.48,29.28,11.79,29013,10570,18.19,9.82,32.4,10,6.87,55.49,14.86,10.39,14.87,12.89,49.04,42.71,58.04,47.54,13.77,8.45,54.04,3.46,38.83,3,50.74,19.81,6.42,0.25,28.1,0,16.87,6,50.6,640.97,345.79,110,927.72,2791.6,556.63,25.3,1054.23,4301.26
"1882",4.47,93.33,35550,92.44,53.03,2.84,42970,17668,5.34,2.52,7.34,37.44,1.9,80.77,34.4,10.51,11.38,10.94,78.08,78.87,88.33,73.07,1.87,2.37,49.12,1.39,58.82,2,39.01,0,0.73,0.46,22,0,0,1,5.82,34.92,192.08,133,774.16,1821.89,145.52,0,232.83,2741.56
"1883",13.95,83.5,41129,86.84,46.89,3.67,44638,15711,6.69,5.66,16.76,22.67,3.05,65.33,27.64,11.9,11.28,11.61,79.96,78,85.02,70.48,3.93,4.26,74,1.58,29.45,3,71.06,2.56,0.63,0.14,26.1,0,0,4,32.78,114.74,303.23,68,557.29,3212.59,409.77,0,450.75,4179.64
"1884",2.98,78.24,27555,80.22,43.39,5.48,33746,14013,13.98,5.9,16.09,28.43,6.32,63.87,32.27,12.19,16.37,14.37,68.56,66.04,76.7,72.57,3.69,4.5,61.91,4.91,50.61,2,57.33,2.06,6.53,0.27,27.3,7.51,11.91,259,61.71,369.78,1151.97,8199,1953.47,4896.67,852.49,55.04,1595.37,7757.66
"1885",0.81,97.24,44688,78.28,56.48,1.47,51654,26185,4.51,2.41,9.11,38.21,2.57,65.61,42.24,9.14,14.03,11.7,78.49,78.94,90.75,77.65,0.67,2.24,76.59,1.32,50.05,2,74.01,0.23,0.82,0.21,26.7,0,0,1,3.51,101.72,238.51,328,1150.47,4833.39,680.46,10.52,343.74,6674.85
"1886",1.34,96.16,38180,81.58,41.65,5.96,45276,15980,4.45,10.52,23.28,23.37,6.78,65.29,27.79,7.57,10.25,8.98,77.77,76.4,87.91,82.35,2.33,4.07,68.01,1.35,44.59,3,62.09,1.31,1.52,0.14,25,0,0,2,7.57,7.57,0,56,211.97,473.14,283.89,0,15.14,969
"1887",1.22,91.62,18551,77.96,43.21,8.81,28549,10676,28.12,4.66,14.28,36.89,9.44,53.91,28.56,7.97,12.63,10.29,61.38,60.14,71.33,53.4,2.57,3.46,46.13,3.51,58.81,2,43.17,0.44,3.57,0.89,35.1,0,0,8,51.52,38.64,309.12,169,1088.36,6246.78,341.32,25.76,399.28,7702.22
"1888",8.58,43.92,46988,90.27,38.79,9.71,49834,14865,6.51,9.5,22.53,20.58,4.49,70.57,21.29,7.55,11.29,9.45,78.88,73.74,88.58,82.09,2.53,13.51,67.71,15.01,42.03,3,67.41,0.72,1.26,0.39,27.6,0,1.8,21,37.73,213.79,298.23,638,1146.22,3221.29,479.69,48.51,551.55,4895.71
"1889",39.13,59.4,25369,76.82,28.23,8.38,31869,12043,20.77,15.26,30.1,19.49,6.91,62.78,23.79,10.72,14.52,12.78,63.45,56.67,64.15,66.25,7.26,5.12,63.14,5.01,43.08,3,61.12,4.66,8.94,0.64,24.9,0,12.5,17,70.81,329.04,2315.8,434,1807.66,4610.77,316.55,41.2753838726117,2728.14,8870.31880363684
"1890",11.1,85.43,37644,81.61,49.04,4.83,44339,17814,7.02,10.54,22.74,26.44,4.43,67.72,31.36,9.49,12.06,10.83,69.73,65.11,76.47,68.71,4.75,3.04,55.94,1.49,57.31,2,50.74,1.25,2.25,0.17,24.6,0,7.04,5,11.73,63.36,138.45,323,757.95,3433.06,680.51,7.04,220.58,4878.56
"1891",0.89,94.27,71996,93.04,68.43,0.6,75035,30737,1.04,0.57,2.09,58.44,1.32,73.73,56.71,5.25,7.29,6.28,92.11,92.36,98.81,90.16,0.43,2.84,85.73,0.24,21.7,4,80.73,1.26,0.16,0.24,19.6,0,0,2,9.15,36.61,18.3,157,718.47,2315.58,164.74,0,64.07,3198.79
"1892",3.6,85.09,50475,89.21,57.92,2.54,58531,22137,2.13,5.33,14.32,33.68,3.11,73.19,34.5,7.07,9.75,8.44,84.81,83.32,94.13,86.13,1.01,4.31,67.36,2.41,50.64,2,58.06,0.85,1.17,0.91,24.2,0,6.02,11,22.09,30.12,90.35,391,785.03,1626.28,208.81,20.08,148.57,2640.19
"1893",1.89,76.19,79797,84.41,68.32,1.85,87525,36509,3.16,1.59,4.79,53.58,2.33,62.98,54.05,5.47,8.74,7.15,88.39,86.29,95.6,88.46,0.8,3.88,82.69,2.73,21.64,3,81.73,1.14,0.08,0.03,26.6,0,2.27,4,9.08,47.67,265.59,239,542.53,824.01,217.92,18.16,324.61,1602.62
"1894",3.33,95.17,21397,54.78,51.16,4.5,27824,13842,10,8.91,27.71,15.37,5.79,45.05,21.18,13.4,14.62,14.08,63.41,59.6,74.95,72.23,0.81,1.65,71.28,1.65,77.25,2,71.28,0.58,3.85,0.1,30,0,0,2,16.96,296.74,991.95,270,2289.11,6087.33,305.21,25.43,1305.64,8707.08
"1895",0.26,98.43,25532,73.4,40.09,7.91,30060,11552,13.05,11.92,32.44,11.71,7.32,58.91,21.82,10.99,12.69,11.89,72.11,69.79,69.42,81.96,2.81,3.36,61.59,1.75,54.53,2,57.9,2.27,10.71,0.74,28,0,0,27,198.34,0,88.15,80,587.67,3386.47,132.23,14.69,286.49,4121.06
